lemma,word,part_of_speech,category,meaning,question_id,code,p_0_masked,p_5_masked,p_10_masked,p_15_masked,p_20_masked,p_25_masked,p_30_masked,p_35_masked,p_40_masked,p_45_masked,p_50_masked,p_55_masked,p_60_masked,p_65_masked,p_70_masked,p_75_masked,p_80_masked,p_85_masked,p_90_masked,p_95_masked,p_100_masked
political,political,ADJ,,,82,r043,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,True,True,True,True,True
other,other,ADJ,,,82,r039,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,True,True,True,False,True,True
opinion,opinion,NOUN,,,82,r037,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True
national,national,ADJ,,,82,r036,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True
social,social,ADJ,,,82,r058,False,False,False,False,False,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True
origin,origin,NOUN,,,82,r038,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,True,True,True
property,property,NOUN,,,82,r049,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True,True,True
birth,birth,NOUN,,,82,r010,False,False,True,False,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,True,True
other,other,ADJ,,,82,r039,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,True,True,True,False,True,True
status,status,NOUN,,,82,r060,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True
States,States,PROPN,,,83,r004,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,True,True,True
Parties,Parties,PROPN,,,83,r003,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,True,False,True,True
present,present,ADJ,,,83,r049,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True,True,False,True,True,True
Convention,Convention,PROPN,,,83,r002,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,True,True,True
consider,Considering,VERB,,,83,r012,False,False,False,False,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,True,True
accordance,accordance,NOUN,,,83,r006,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,True,True,True,True
principle,principles,NOUN,,,83,r050,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,True,True,True,True
proclaim,proclaimed,VERB,,,83,r051,False,False,False,True,False,False,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True
Charter,Charter,PROPN,,,83,r001,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,True
the United Nations,the United Nations,DET,ORG,,83,r071,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,True,False,True,True,True,True
recognition,recognition,NOUN,,,83,r057,False,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
inherent,inherent,ADJ,,,83,r030,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,False,True,True,True,True
dignity,dignity,NOUN,,,83,r016,False,False,False,False,True,True,False,True,False,True,False,True,False,True,True,True,True,True,True,True,True
equal,equal,ADJ,,,83,r020,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True
inalienable,inalienable,ADJ,,,83,r029,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,True,True,True
right,rights,NOUN,,,83,r061,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,True,True,True,True
member,members,NOUN,,,83,r037,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,True,True,True
human,human,ADJ,,,83,r028,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True
family,family,NOUN,,,83,r022,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,True,True,True,True
foundation,foundation,NOUN,,,83,r023,False,False,False,False,False,True,True,True,False,False,True,False,True,True,True,True,False,False,True,True,True
freedom,freedom,NOUN,,,83,r024,False,False,False,False,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True
justice,justice,NOUN,,,83,r031,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True
peace,peace,NOUN,,,83,r044,False,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True
world,world,NOUN,,,83,r077,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,True,True,True
bear,Bearing,VERB,,,83,r008,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,True,False,True,True,True,True
mind,mind,NOUN,,,83,r038,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,True,True,True,True,True
people,peoples,NOUN,,,83,r045,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True
the United Nations,the United Nations,DET,ORG,,83,r071,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,True,False,True,True,True,True
have,have,VERB,,,83,r027,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,True,True,True,True,True
Charter,Charter,PROPN,,,83,r001,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,True
reaffirm,reaffirmed,VERB,,,83,r056,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True
faith,faith,NOUN,,,83,r021,False,False,False,False,False,True,True,False,True,False,True,False,True,True,True,False,False,True,True,True,True
fundamental,fundamental,ADJ,,,83,r025,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,True,True,True
human,human,ADJ,,,83,r028,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True
right,rights,NOUN,,,83,r061,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,True,True,True,True
dignity,dignity,NOUN,,,83,r016,False,False,False,False,True,True,False,True,False,True,False,True,False,True,True,True,True,True,True,True,True
worth,worth,NOUN,,,83,r078,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,True,True
human,human,ADJ,,,83,r028,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True
person,person,NOUN,,,83,r046,False,False,False,False,False,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True
determine,determined,VERB,,,83,r015,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True
promote,promote,VERB,,,83,r053,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,True,False,True,True
social,social,ADJ,,,83,r065,False,False,False,False,True,True,True,False,False,False,True,False,True,False,True,True,True,True,True,False,True
progress,progress,NOUN,,,83,r052,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True,True,True,True
well,better,ADJ,,,83,r076,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,True,True,True,True,True,True
standard,standards,NOUN,,,83,r066,False,False,False,False,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True
life,life,NOUN,,,83,r035,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,True,True,True
large,larger,ADJ,,,83,r034,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,True,True,True,True
freedom,freedom,NOUN,,,83,r024,False,False,False,False,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True
recognize,Recognizing,VERB,,,83,r058,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True
the United Nations,the United Nations,DET,ORG,,83,r071,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,True,False,True,True,True,True
the Universal Declaration of Human Rights,the Universal Declaration of Human Rights,DET,LAW,,83,r072,False,False,False,True,False,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True
the International Covenants on Human Rights,the International Covenants on Human Rights,DET,ORG,,83,r070,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,True,True,False,True,True
proclaim,proclaimed,VERB,,,83,r051,False,False,False,True,False,False,True,False,False,True,False,True,True,True,True,True,False,True,True,True,True
agree,agreed,VERB,,,83,r007,False,False,True,False,False,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True
entitle,entitled,VERB,,,83,r019,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,True,True,True,True,True,True
right,rights,NOUN,,,83,r061,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,True,True,True,True
freedom,freedoms,NOUN,,,83,r024,False,False,False,False,False,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True
set,set,VERB,,,83,r063,False,False,True,True,False,False,False,False,False,True,True,True,False,True,False,True,True,True,True,True,True
therein,therein,ADV,,,83,r073,False,True,True,True,True,False,False,True,False,True,True,True,False,True,True,True,False,True,True,True,True
distinction,distinction,NOUN,,,83,r017,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,True,False,True,True,True
kind,kind,NOUN,,,83,r032,False,False,False,False,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True
such,such,ADJ,,,83,r068,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True
race,race,NOUN,,,83,r055,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,True
colour,colour,NOUN,,,83,r011,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True
sex,sex,NOUN,,,83,r064,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True
language,language,NOUN,,,83,r033,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True
religion,religion,NOUN,,,83,r060,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True
