lemma,word,part_of_speech,category,meaning,question_id,code,p_0_masked,p_5_masked,p_10_masked,p_15_masked,p_20_masked,p_25_masked,p_30_masked,p_35_masked,p_40_masked,p_45_masked,p_50_masked,p_55_masked,p_60_masked,p_65_masked,p_70_masked,p_75_masked,p_80_masked,p_85_masked,p_90_masked,p_95_masked,p_100_masked
volume,volume,NOUN,,,78816,r030,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,True,True,True
person,person,NOUN,,,29338,r021,False,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,True,True,True,True,True
age,aged,VERB,,,29338,r006,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,True,True,True,True
add,added,VERB,,,29338,r004,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True
group,group,NOUN,,,29338,r011,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True
n,n,PROPN,,,29338,r017,False,False,False,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,False,True,True
people,people,NOUN,,,29338,r020,False,False,False,False,False,False,True,True,True,False,True,False,True,False,True,False,False,False,True,True,True
average,average,ADJ,,,29338,r007,False,False,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,True,True,True,True
age,age,NOUN,,,29338,r006,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,True,True,True,True
increase,increases,NOUN,,,29338,r013,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,False,True,True,True,True
person,person,NOUN,,,29338,r021,False,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,True,True,True,True,True
age,aged,VERB,,,29338,r006,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,True,True,True,True
add,added,VERB,,,29338,r004,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True
instead,instead,ADV,,,29338,r014,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,True,True,True
average,average,ADJ,,,29338,r007,False,False,True,True,False,False,False,False,True,False,False,True,True,True,False,True,True,True,True,True,True
age,age,NOUN,,,29338,r006,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,True,True,True,True
decrease,decreases,VERB,,,29338,r008,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True
value,value,NOUN,,,29338,r030,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,True,True,True
r,R,NOUN,,,29338,r022,False,True,True,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True
difference,difference,NOUN,,,83902,r010,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,True,True,True,True
simple,simple,ADJ,,,83902,r012,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,True,True,True,True
compound,compound,ADJ,,,83902,r009,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,True,True,True
interest,interest,NOUN,,,83902,r011,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,True,True,True,True
@25,@25,ADJ,,,83902,r006,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,True,True,True,True,True,True
%,%,NOUN,,,83902,r001,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,True,True,True
sum,sum,NOUN,,,83902,r013,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,True,True
3600,3600,NUM,MONEY,,83902,r005,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
correct,correct,ADJ,,,73290,r005,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,True,True,True,True,True,True
answer,answer,NOUN,,,73290,r002,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,True
award,awarded,VERB,,,73290,r003,False,False,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True
wrong,wrong,ADJ,,,73290,r014,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,True,True,True,True
answer,answer,NOUN,,,73290,r002,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,True
deduct,deducted,VERB,,,73290,r006,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True
be,are,VERB,,,73290,r004,False,False,False,True,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True
total,total,NOUN,,,73290,r013,False,False,False,False,False,True,False,False,True,True,False,True,True,True,False,False,False,True,False,False,True
question,questions,NOUN,,,73290,r008,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,True
sukanya,sukanya,NOUN,,,73290,r011,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,True
score,scores,NOUN,,,73290,r009,False,False,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True
many,many,ADJ,,,73290,r007,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True,True,True,True
answer,answers,NOUN,,,73290,r002,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,True
sukanya,sukanya,NOUN,,,73290,r011,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,True
correct,correct,ADJ,,,73290,r005,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,True,True,True,True,True,True
order,order,NOUN,,,93107,r023,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True
obtain,obtain,VERB,,,93107,r022,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True,True,True,True,True,True
income,income,NOUN,,,93107,r019,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,True,True
Rs,Rs,PROPN,NORP,,93107,r008,False,False,False,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True
.,.,PROPN,,,93107,r002,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True
stock,stock,NOUN,,,93107,r027,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,True,True,True
Rs,Rs,PROPN,ORG,,93107,r008,False,False,False,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True
.,.,PROPN,,,93107,r002,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True
make,make,VERB,,,93107,r021,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True
investment,investment,NOUN,,,93107,r020,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True
psychology,psychology,NOUN,,,49178,r032,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,True,True,True,True,True,True
school,school,NOUN,,,49178,r034,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,True
grade,grade,NOUN,,,49178,r020,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True
student,students,NOUN,,,49178,r038,False,False,False,True,False,False,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True
determine,determined,VERB,,,49178,r010,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True
following,following,ADJ,,,49178,r017,False,False,False,False,False,True,False,True,True,False,True,True,True,False,True,False,True,True,True,True,True
method,method,NOUN,,,49178,r028,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,True
grade,grade,NOUN,,,49178,r020,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True
equal,equals,VERB,,,49178,r014,False,False,True,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,True
age,age,NOUN,,,49178,r004,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,True,True,True,True,True
student,student,NOUN,,,49178,r038,False,False,False,True,False,False,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True
then,then,ADV,,,49178,r041,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True,True,False,True,True,True
on,on,ADV,,,49178,r030,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True,True,True,True
grade,grade,NOUN,,,49178,r020,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True
determine,determined,VERB,,,49178,r010,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True
age,age,NOUN,,,49178,r004,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,True,True,True,True,True
student,student,NOUN,,,49178,r038,False,False,False,True,False,False,True,True,False,False,True,False,True,True,True,True,True,False,True,True,True
grade,grade,NOUN,,,49178,r020,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True
Joey,Joey,PROPN,PERSON,,49178,r001,False,False,False,False,True,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True
grade,grade,NOUN,,,49178,r020,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True
grade,grade,NOUN,,,49178,r020,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True
come,come,VERB,,,88018,r003,False,False,False,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,True,True,True
place,place,NOUN,,,88018,r007,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,True,True,True,True,True,True
question,question,NOUN,,,88018,r008,False,False,False,False,False,True,True,False,False,True,True,False,True,True,True,False,True,True,True,True,True
mark,mark,NOUN,,,88018,r005,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True
follow,following,VERB,,,88018,r004,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,True,True,False,True,True
number,number,NOUN,,,88018,r006,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True
series,series,NOUN,,,88018,r009,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,True,True,True
Lisa,Lisa,PROPN,PERSON,,11163,r006,False,False,False,False,True,False,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True
